"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,137037619
2019,4,137045281
2019,4,137045283
2019,4,137037638
2019,4,137045308
2019,3,137045317
2019,4,137045320
2019,4,137045328
2019,4,137045329
2019,3,137037724
2019,4,129729608
2019,4,129729735
2019,4,129739965
2019,3,129729751
2019,1,129729605
2019,4,129739870
2019,3,129734484
2019,4,129729709
2019,4,137037447
2019,4,137045117
2019,4,137045126
2019,4,137037459
2019,4,137037500
2019,4,137045166
2019,3,137045187
2019,4,137037517
2019,3,137037529
2019,4,137037546
2019,3,137047089
2019,3,137037560
2019,4,137037672
2019,4,137037678
2019,3,129734485
2019,3,129729607
2019,3,129734486
2019,3,129734487
2019,4,129729627
2019,4,129734513
2019,4,129729669
2019,3,129734552
2019,1,129729666
2019,4,129734523
2019,3,129729680
2019,3,129729745
2019,4,129729582
2019,4,129729567
2019,4,129729570
2019,4,129729574
2019,4,129729583
2019,4,129739860
2019,4,129739868
2019,3,129729646
2019,4,129734551
2019,4,129729710
2019,3,129729715
2019,3,137037542
2019,4,137045189
2019,3,137045212
2019,3,137045213
2019,4,137045243
2019,4,137045262
2019,4,129729586
2019,3,129734476
2019,4,129734502
2019,3,129734569
2019,3,129729746
2019,3,129729747
2019,4,137045042
2019,4,137045043
2019,4,137045046
2019,4,137045069
2019,4,137037424
2019,4,138274032
2019,4,138274033
2019,4,138274030
2019,4,138274031
2019,4,138274034
2019,4,138274035
2019,4,138274037
2019,4,139576256
2019,4,129734458
2019,4,129734448
2019,4,129734449
2019,4,129734453
2019,4,129734454
2019,4,129734455
2019,4,129734456
2019,4,138283990
2019,4,129734459
2019,4,139576352
2019,4,139558925
2019,4,139558934
2019,4,139571338
2019,4,139576394
2019,4,139576397
2019,4,139571341
2019,4,139576401
2019,4,139558943
2019,4,139558944
2019,4,139576408
2019,4,139576409
2019,4,129729628
2019,4,129734473
2019,3,129734474
2019,4,129729601
2019,4,129739875
2019,4,129734478
2019,3,129734480
2019,4,129739872
2019,4,129739876
2019,4,129734500
2019,4,129729611
2019,3,129734483
2019,3,129734489
2019,3,129734490
2019,4,129729634
2019,4,129739895
2019,4,129739897
2019,4,129739899
2019,4,129729643
2019,3,129739905
2019,4,129734511
2019,4,129739906
2019,3,129729655
2019,4,129729656
2019,4,129734519
2019,4,129729660
2019,4,129729670
2019,4,129729671
2019,4,129739916
2019,3,129729684
2019,3,129729685
2019,4,129729689
2019,3,129739922
2019,4,129739926
2019,3,129734529
2019,4,129729695
2019,4,129734532
2019,4,129734531
2019,3,129739935
2019,4,129739941
2019,4,129734543
2019,4,129729708
2019,4,129734550
2019,4,129734553
2019,4,129739951
2019,4,129739953
2019,3,129734559
2019,1,129729723
2019,3,129739962
2019,4,129729731
2019,4,129729741
2019,4,129729742
2019,4,129734578
2019,4,139576611
2019,4,139576595
2019,3,139576599
2019,4,139576601
2019,4,139576600
2019,4,139576612
2019,3,139576613
2019,2,139576616
2019,4,139576619
2019,4,139576623
2019,4,139576625
2019,4,139576626
2019,4,139576629
2019,3,139576588
2019,4,139576591
2019,3,139576592
2019,4,139576503
2019,4,139576502
2019,4,139576505
2019,4,139576508
2019,4,139576509
2019,4,139576511
2019,3,139576512
2019,4,139576513
2019,4,139576514
2019,4,139576515
2019,4,139576516
2019,3,139576517
2019,4,139559003
2019,4,139576520
2019,4,139576522
2019,4,139576527
2019,4,139576531
2019,4,139576530
2019,4,139576533
2019,4,139576534
2019,4,139576535
2019,4,139559010
2019,4,139576538
2019,4,139576539
2019,3,139576541
2019,3,139576542
2019,4,139576543
2019,3,139576544
2019,4,139576553
2019,4,139576552
2019,4,139576556
2019,4,139576558
2019,4,139576559
2019,4,139576563
2019,4,139576564
2019,3,139576568
2019,4,139576569
2019,4,139576571
2019,4,139576575
2019,4,139576583
2019,4,139576586
2019,3,139576587
2019,4,139576632
2019,4,139576638
2019,4,139576639
2019,4,139576641
2019,4,139576644
2019,3,139576645
2019,4,139576649
2019,4,139576652
2019,4,139576653
2019,4,139576660
2019,4,139576666
2019,4,139576670
2019,3,139576673
2019,4,139576674
2019,4,139576675
2019,4,139576676
2019,4,139576677
2019,4,128047188
2019,4,128051713
2019,4,128051748
2019,4,128051730
2019,4,128047075
2019,3,128047183
2019,4,128051749
2019,1,128051769
2019,4,128047171
2019,4,128047143
2019,3,128051805
2019,4,128051709
2019,1,128051768
2019,3,128051768
2019,4,128047061
2019,4,128047138
2019,4,128042343
2019,4,128042328
2019,3,128042390
2019,4,128042389
2019,3,128042396
2019,4,128047195
2019,4,128051717
2019,4,128047173
2019,4,143469541
2019,4,143469542
2019,4,143469554
2019,4,143469556
2019,1,128042406
2019,3,128047187
2019,4,128047123
2019,4,128047140
2019,4,128051803
2019,4,128047182
2019,3,128051812
2019,1,143469540
2019,4,143469548
2019,4,143469558
2019,4,143469562
2019,4,143469563
2019,4,139558926
2019,4,139558927
2019,4,139558924
2019,1,139558928
2019,3,139576372
2019,4,139558932
2019,4,139571330
2019,1,139558935
2019,4,139558937
2019,4,139571335
2019,4,139576390
2019,4,139558887
2019,4,139571306
2019,4,139576315
2019,4,139576316
2019,4,139576330
2019,4,139571322
2019,4,139558923
2019,3,129739984
2019,4,137534570
2019,3,137539892
2019,4,137534562
2019,4,137534568
2019,3,137539885
2019,4,137539883
2019,3,137542023
2019,4,137542024
2019,4,137539890
2019,3,137539891
2019,4,137542028
2019,3,139571314
2019,3,139576334
2019,4,139571327
2019,4,139576377
2019,4,139576378
2019,4,139558956
2019,4,139558957
2019,4,139558958
2019,4,137037464
2019,4,137045083
2019,3,137045087
2019,3,137045097
2019,4,137037449
2019,4,137045123
2019,4,137037472
2019,4,137037488
2019,4,137047048
2019,4,137045184
2019,4,137045188
2019,4,137046882
2019,3,137037306
2019,4,137037309
2019,4,137044949
2019,1,137044953
2019,4,137044997
2019,4,137045019
2019,4,137045027
2019,4,137047109
2019,3,137037374
2019,4,137037407
2019,3,137045076
2019,3,137045086
2019,4,137037435
2019,3,137037436
2019,1,137037487
2019,4,137037496
2019,4,137045168
2019,1,137037549
2019,4,137037562
2019,4,128042349
2019,4,128051801
2019,4,128042421
2019,4,128051729
2019,4,139558974
2019,4,139576456
2019,4,139576461
2019,4,139558973
2019,4,139558976
2019,4,139558978
2019,4,139558979
2019,4,139558981
2019,4,139576475
2019,4,139558982
2019,4,139558983
2019,4,139558985
2019,4,139558984
2019,3,128042355
2019,3,128047069
2019,4,128042330
2019,4,128051750
2019,3,128042407
2019,4,128047089
2019,4,128047090
2019,4,137044962
2019,4,137037444
2019,4,137046980
2019,4,137046983
2019,4,137046985
2019,4,137045115
2019,4,137045114
2019,4,137046986
2019,4,137046870
2019,4,137046874
2019,4,137037298
2019,4,137044937
2019,4,137037328
2019,4,137045006
2019,3,137037419
2019,4,137037314
2019,4,137037319
2019,3,137037331
2019,3,137037330
2019,4,137037340
2019,4,137046921
2019,4,137037368
2019,4,137046950
2019,4,137046949
2019,4,137037404
2019,3,137037427
2019,3,137037423
2019,4,128047107
2019,4,128047115
2019,4,128042376
2019,4,128051778
2019,4,128051699
2019,1,128047109
2019,4,128047156
2019,3,128042357
2019,3,128042366
2019,4,128051774
2019,4,128047160
2019,3,128051795
2019,3,128042397
2019,4,139571281
2019,4,139571251
2019,4,139576253
2019,4,139576277
2019,4,144331174
2019,4,144331175
2019,4,144331176
2019,4,144331177
2019,4,144331178
2019,4,144331179
2019,4,144331180
2019,4,144331181
2019,4,144331183
2019,4,144331198
2019,2,144331199
2019,4,144331197
2019,4,144331201
2019,4,144331200
2019,4,144331203
2019,4,144331205
2019,4,144331185
2019,4,144331184
2019,4,144331186
2019,4,144331187
2019,4,144331188
2019,4,144331189
2019,4,144331190
2019,4,144331191
2019,4,144331192
2019,4,144331193
2019,4,144331195
2019,4,144331196
2019,4,144324370
2019,4,144324264
2019,4,144324379
2019,4,144324380
2019,4,144324387
2019,4,144324394
2019,4,144331206
2019,4,144331207
2019,4,144331208
2019,4,144331209
2019,4,144331210
2019,4,144331213
2019,4,144331214
2019,4,144331215
2019,4,144331216
2019,4,144331217
2019,4,144331218
2019,4,144331219
2019,4,137045409
2019,1,137037705
2019,4,137037584
2019,3,137037596
2019,4,137045269
2019,4,137045274
2019,3,137045314
2019,4,137037718
2019,4,137037720
2019,3,137037742
2019,4,137045361
2019,4,137037751
2019,4,137037674
2019,4,137045337
2019,3,137045341
2019,4,137047211
2019,4,137037805
2019,1,137045264
2019,4,137037617
2019,4,137037699
2019,4,137037770
2019,4,137037771
2019,4,137037782
2019,1,137045370
2019,4,137045373
2019,4,137037804
2019,4,138283926
2019,4,147145885
2019,4,147145894
2019,3,137047233
2019,4,138283905
2019,4,138283911
2019,4,138283915
2019,4,138283919
2019,4,138283921
2019,4,138273904
2019,4,138273938
2019,4,138279200
2019,4,138283927
2019,4,138273952
2019,3,137542128
2019,4,137542129
2019,4,137542120
2019,4,137542125
2019,4,137542133
2019,4,137542134
2019,4,137542135
2019,4,137542139
2019,4,137542142
2019,4,137542144
2019,4,137542157
2019,4,137542159
2019,4,137542163
2019,4,137542165
2019,4,137542167
2019,4,137542166
2019,4,137542173
2019,4,137542175
2019,4,137542176
2019,4,137542178
2019,3,137542201
2019,4,137542204
2019,4,137542203
2019,4,137542206
2019,4,137542207
2019,4,137542212
2019,4,137542218
2019,3,137542219
2019,4,137542221
2019,4,137539895
2019,4,137542031
2019,4,137542035
2019,4,137542036
2019,4,137539901
2019,4,137539902
2019,4,137534574
2019,4,137542041
2019,4,137542044
2019,4,137534579
2019,4,137534578
2019,4,137542047
2019,4,137542052
2019,4,137542054
2019,4,137534582
2019,4,137542058
2019,4,137542059
2019,4,137542060
2019,4,137542063
2019,4,137542067
2019,4,137542068
2019,3,137542080
2019,4,137534593
2019,4,137542081
2019,4,137542085
2019,4,137542087
2019,4,137542088
2019,4,137542094
2019,4,137542098
2019,4,137542101
2019,4,137542103
2019,4,137542107
2019,4,137542110
2019,4,137542113
2019,4,137542119
2019,4,137542118
2019,4,137542123
2019,4,137542126
2019,4,137542127
2019,3,137542130
2019,3,137542132
2019,4,137542137
2019,4,137542136
2019,3,137542138
2019,4,137542150
2019,4,137542151
2019,4,137542153
2019,4,137542158
2019,4,137542162
2019,3,137542164
2019,4,137542168
2019,4,137542174
2019,4,137542179
2019,4,137542180
2019,4,137542029
2019,1,137542037
2019,4,137542039
2019,4,137534580
2019,3,137542055
2019,4,137534581
2019,3,137542057
2019,3,137542061
2019,4,137542064
2019,4,137534588
2019,4,137542069
2019,4,137542070
2019,4,137542078
2019,4,137534592
2019,3,137542086
2019,4,137542091
2019,4,137542092
2019,4,137542096
2019,4,137542097
2019,3,137542099
2019,3,137542100
2019,4,137542102
2019,3,137542104
2019,4,137542106
2019,4,137542108
2019,4,137542112
2019,4,137542116
2019,4,137542183
2019,4,137542184
2019,4,137542185
2019,4,137542186
2019,4,137542188
2019,1,137542189
2019,4,137542192
2019,4,137542194
2019,4,137542195
2019,4,137542196
2019,4,137542199
2019,4,137542200
2019,4,137542205
2019,4,137542208
2019,4,137542210
2019,4,137542211
2019,4,137542215
2019,4,137542217
2019,4,137542220
2019,4,137542222
2019,4,137542223
2019,3,137542224
2019,4,137542225
2019,3,137542226
2019,3,137542227
2019,4,137542228
2019,3,137542229
2019,3,137542230
2019,1,137542232
2019,4,137542236
2019,4,137542242
2019,4,137542243
2019,4,137542245
2019,4,137542246
2019,4,137542247
2019,4,137542248
2019,4,137542250
2019,3,137542251
2019,3,137542252
2019,4,137542253
2019,1,137542258
2019,4,137542259
2019,3,137542260
2019,3,137542261
2019,3,137542262
2019,4,137542266
2019,4,137542272
2019,3,137542273
2019,3,137542275
2019,3,137542276
2019,3,137542277
2019,3,137542278
2019,4,137542288
2019,4,137542287
2019,1,137542290
2019,1,137542289
2019,3,137542291
2019,4,137542293
2019,4,137542295
2019,4,137542294
2019,4,137542298
2019,3,137542299
2019,4,137542301
2019,4,137542302
2019,4,137542303
2019,3,137542304
2019,4,137542308
2019,4,137542310
2019,3,137542322
2019,4,145496903
2019,4,145496904
2019,4,137542017
2019,4,137542019
2019,4,145495833
2019,4,145495835
2019,4,137542317
2019,4,137542316
2019,3,137542323
2019,4,137542324
2019,3,137542325
2019,3,137542329
2019,4,137542332
2019,3,137542333
2019,4,137542334
2019,3,137542336
2019,4,137542337
2019,3,137542339
2019,3,137542340
2019,3,137542341
2019,4,137542344
2019,4,137542346
2019,4,137542347
2019,4,137542349
2019,3,137542350
2019,4,137542351
2019,3,137542352
2019,4,137542354
2019,4,137542356
2019,3,137542357
2019,4,137542359
2019,4,137542358
2019,4,137542361
2019,3,137542360
2019,3,137542362
2019,4,137542363
2019,4,137542364
2019,4,137542365
2019,4,137542366
2019,4,137542369
2019,4,137542371
2019,4,137542372
2019,4,137542373
2019,4,137542376
2019,3,137542379
2019,1,137542380
2019,3,137542380
2019,1,137542381
2019,4,137542382
2019,4,137542383
2019,4,137542388
2019,4,137542391
2019,4,137542392
2019,4,137542390
2019,4,137542393
2019,3,137542394
2019,4,137542395
2019,4,137542399
2019,4,137542402
2019,4,137542403
2019,4,137542404
2019,4,137542405
2019,4,137542407
2019,3,137542408
2019,4,137542409
2019,4,137542410
2019,4,137542412
2019,4,137542413
2019,4,137542418
2019,4,137542419
2019,4,137542424
2019,4,137542425
2019,4,137542426
2019,4,137542427
2019,3,137542428
2019,4,137542429
2019,4,137542432
2019,4,137542433
2019,4,137542436
2019,4,137542435
2019,4,137542434
2019,3,137542437
2019,3,137542438
2019,4,137542439
2019,4,137542440
2019,3,137542441
2019,3,137542442
2019,3,137542443
2019,3,137542444
2019,4,137542445
2019,4,137542446
2019,3,137542449
2019,3,137542448
2019,3,137542450
2019,4,137542457
2019,4,137534561
2019,3,137542451
2019,3,137542452
2019,3,137542453
2019,3,137542454
2019,4,137542468
2019,4,137542458
2019,4,137542459
2019,4,137542463
2019,3,137542469
2019,3,137542470
2019,3,137542471
2019,3,137542473
2019,3,137542474
2019,4,137542477
2019,4,137542478
2019,4,137542480
2019,3,137542481
2019,3,137542482
2019,4,137542484
2019,4,137542485
2019,4,137542488
2019,4,137542489
2019,3,137542491
2019,4,137542495
2019,4,137045210
2019,3,137534560
2019,4,137037457
2019,4,137047047
2019,4,137037509
2019,4,137045211
2019,4,137045215
2019,4,137045119
2019,4,137046994
2019,3,137045143
2019,3,137037465
2019,3,137045152
2019,4,137045348
2019,1,137045127
2019,1,137046995
2019,1,137047001
2019,4,137047006
2019,3,137037478
2019,3,137045157
2019,3,137047217
2019,4,137047027
2019,4,137047029
2019,4,137047035
2019,4,137037499
2019,4,137037721
2019,4,137047050
2019,4,137047058
2019,3,137047063
2019,3,137037534
2019,4,137047079
2019,3,137047090
2019,4,137045239
2019,4,137037571
2019,4,137037574
2019,4,137047205
2019,3,137047206
2019,3,137047116
2019,3,137047117
2019,3,137045287
2019,4,137037609
2019,4,137047170
2019,4,137037710
2019,4,137534567
2019,4,137542021
2019,4,137539898
2019,4,137542016
2019,4,137542020
2019,4,137539881
2019,4,137539884
2019,4,137539887
2019,4,137539896
2019,4,137542032
2019,4,137539888
2019,4,137542025
2019,4,137542038
2019,3,137044950
2019,3,137046877
2019,4,137046883
2019,4,137037312
2019,4,137044978
2019,4,137045008
2019,3,137045021
2019,3,137046938
2019,4,137037389
2019,4,137037429
2019,4,137045105
2019,4,137045150
2019,4,137047054
2019,4,137047060
2019,4,137045205
2019,3,137037556
2019,4,137037578
2019,4,137037503
2019,4,137045144
2019,4,137037797
2019,4,137045164
2019,3,137047051
2019,4,137047057
2019,4,137037536
2019,4,137047080
2019,4,137047110
2019,3,137047127
2019,4,137037654
2019,4,137037664
2019,3,137037689
2019,3,137037691
2019,4,137045353
2019,4,137047216
2019,4,137037809
2019,4,137045124
2019,3,137045133
2019,1,137045133
2019,4,137047016
2019,4,137037501
2019,4,137045183
2019,4,137047072
2019,4,137047095
2019,4,137047105
2019,4,137037677
2019,4,137037442
2019,4,137045049
2019,4,137037395
2019,4,137045071
2019,1,137046960
2019,4,137047149
2019,4,137047157
2019,4,137045310
2019,4,137047179
2019,4,137037741
2019,4,137045360
2019,4,137045395
2019,3,137045414
2019,3,137046991
2019,4,137037458
2019,4,137047004
2019,4,137047005
2019,4,137037468
2019,1,137045153
2019,4,137047022
2019,4,137037522
2019,4,137037530
2019,3,137037557
2019,1,137037557
2019,4,137045234
2019,4,137045233
2019,4,137047052
2019,4,137046981
2019,4,137045130
2019,4,137037665
2019,4,137047065
2019,4,137037590
2019,4,137037591
2019,4,137045250
2019,4,137047153
2019,3,137045267
2019,4,137047151
2019,4,137037668
2019,4,137037667
2019,4,137045309
2019,4,137045311
2019,4,137037685
2019,3,137037695
2019,4,137045321
2019,4,137037732
2019,4,137045343
2019,4,137047197
2019,3,137037750
2019,4,137037757
2019,4,137037761
2019,4,137045379
2019,4,138279187
2019,4,138279185
2019,4,138273910
2019,4,138283903
2019,4,138279189
2019,4,138273917
2019,4,138273916
2019,4,138279191
2019,4,138279194
2019,4,138279193
2019,4,137047155
2019,4,137037653
2019,4,137047168
2019,3,137047171
2019,3,137037690
2019,3,137047174
2019,4,137037802
2019,4,137047235
2019,4,139558942
2019,4,139576403
2019,4,139558946
2019,4,139558947
2019,4,139558949
2019,4,139558950
2019,4,139576415
2019,4,139558953
2019,4,137045158
2019,4,137047012
2019,4,137047011
2019,4,137037474
2019,4,137037492
2019,4,137047036
2019,4,139558954
2019,3,137047067
2019,3,137045218
2019,4,137045220
2019,4,137047102
2019,4,137037572
2019,4,137047145
2019,4,137047042
2019,4,137045140
2019,4,137037466
2019,4,137045149
2019,4,137047046
2019,4,137037778
2019,4,137047053
2019,4,137037521
2019,4,137047062
2019,4,137047074
2019,4,137045238
2019,4,137047111
2019,4,137037779
2019,3,137047133
2019,4,137045338
2019,4,137037621
2019,3,137037662
2019,4,137045307
2019,3,137037746
2019,4,137047200
2019,4,137047230
2019,4,137046908
2019,3,137046884
2019,4,137037307
2019,4,137046896
2019,4,137037337
2019,4,137044994
2019,4,137046922
2019,4,137037353
2019,4,137045020
2019,4,137046931
2019,4,137047219
2019,1,138284051
2019,4,138283914
2019,1,138279201
2019,4,138283920
2019,4,138284048
2019,4,138284050
2019,4,138284052
2019,3,138284061
2019,3,138284056
2019,4,138284058
2019,3,138284059
2019,4,138284072
2019,4,138284076
2019,4,138284075
2019,1,138284078
2019,3,138284079
2019,1,138284080
2019,4,138284082
2019,4,138284081
2019,4,138284085
2019,4,138284090
2019,4,138284091
2019,4,138284094
2019,4,138284096
2019,4,138284097
2019,1,138284104
2019,4,138284112
2019,4,138284116
2019,4,138284115
2019,4,138284117
2019,4,138284120
2019,4,138284121
2019,4,138284119
2019,4,138284122
2019,4,138284124
2019,4,138284131
2019,4,138284133
2019,3,138284137
2019,4,138284139
2019,4,138284142
2019,3,138284141
2019,4,138284146
2019,4,138284147
2019,4,138284150
2019,4,138284151
2019,3,138284156
2019,3,138284157
2019,3,138284158
2019,3,138284166
2019,3,138284165
2019,4,138284168
2019,4,138284170
2019,4,138284171
2019,3,138284173
2019,4,138284174
2019,3,138284175
2019,4,138284179
2019,3,138284181
2019,4,138284183
2019,4,138284184
2019,3,138284187
2019,3,138284188
2019,3,138284190
2019,3,138284189
2019,4,138284197
2019,1,138284198
2019,3,138284199
2019,4,138284200
2019,4,138284201
2019,4,138284203
2019,4,138284204
2019,4,138284205
2019,4,138284208
2019,4,138284215
2019,4,138284216
2019,4,138284219
2019,4,138284220
2019,3,138284222
2019,3,138284223
2019,3,138284224
2019,3,138284225
2019,3,138284226
2019,3,138284227
2019,3,138284228
2019,3,138284229
2019,3,138284230
2019,4,138284231
2019,4,138284232
2019,4,138284233
2019,4,138284234
2019,3,138284237
2019,3,138284236
2019,4,138284238
2019,4,138284239
2019,3,138284240
2019,3,138284241
2019,3,138284243
2019,3,138284244
2019,3,138284242
2019,3,138284245
2019,3,138284249
2019,3,138284250
2019,4,138284251
2019,3,138284252
2019,4,138284253
2019,4,138284254
2019,4,138284258
2019,4,138284259
2019,3,138284261
2019,4,138284263
2019,4,138284264
2019,4,138284265
2019,4,138284266
2019,4,138273927
2019,4,138279186
2019,4,138273909
2019,4,138283907
2019,4,138273926
2019,4,138283912
2019,3,138283916
2019,3,138283917
2019,4,138273941
2019,4,138283923
2019,4,138283924
2019,4,138283925
2019,4,138283929
2019,4,138283930
2019,4,138273954
2019,4,138283931
2019,4,138283932
2019,4,138273959
2019,4,138283937
2019,4,138283941
2019,4,138283942
2019,4,138283946
2019,4,138273980
2019,4,138283951
2019,3,138273990
2019,1,138273990
2019,4,138283953
2019,4,138273997
2019,4,138283954
2019,4,138283955
2019,4,138274002
2019,4,138283959
2019,4,138283961
2019,4,138283962
2019,4,138283963
2019,4,138283964
2019,4,138283965
2019,4,138283967
2019,4,138283968
